"Price"
"13""$3,000,000"
"14""$599,000"
"15""$74,900"
"16""$149,000"
"17""$199,000"
"18""$459,000"
"19""$395,000"
"20""$130,000"
"21""$154,900"
"22""$230,000"
"23""$459,000"
"24""$130,000"
"25""$280,000"
"26""$87,500"
"27""$129,000"
"28""$460,000"
"29""$195,000"
"30""$529,000"
"31""$525,000"
"Price"
"1""$220,000"
"2""$220,000"
"3""$649,000"
"4""$598,000"
"5""$559,000"
"6""$599,000"
"7""$82,000"
"8""$80,100"
"9""$679,000"
"10""$380,000"
"11""$769,000"
"12""$340,000"
"13""$3,000,000"
"14""$599,000"
"15""$74,900"
"16""$149,000"
"17""$199,000"
"18""$459,000"
"19""$395,000"
"20""$130,000"
"21""$154,900"
"22""$230,000"
"23""$459,000"
"24""$130,000"
"25""$280,000"
"26""$87,500"
"27""$129,000"
"28""$460,000"
"29""$195,000"
"30""$529,000"
"31""$525,000"
"Price"
"1""$575,000"
"2""$575,000"
"3""$499,000"
"4""$125,000"
"5""$499,000"
"6""$449,900"
"7""$170,000"
"8""$995,000"
"9""$185,000"
"10""$189,000"
"11""$324,900"
"12""$99,000"
"13""$130,000"
"14""$449,000"
"15""$116,000"
"16""$225,000"
"17""$200,000"
"18""$130,000"
"19""$255,000"
"20""$140,000"
"21""$539,999"
"22""$189,000"
"23""$449,000"
"24""$508,000"
"25""$399,000"
"26""$213,500"
"27""$550,000"
"28""$157,000"
"29""$599,000"
"30""$599,000"
"31""$650,000"
"Price"
"1""$575,000"
"2""$575,000"
"3""$499,000"
"4""$125,000"
"5""$499,000"
"6""$449,900"
"7""$170,000"
"8""$995,000"
"9""$185,000"
"10""$189,000"
"11""$324,900"
"12""$99,000"
"13""$130,000"
"14""$449,000"
"15""$116,000"
"16""$225,000"
"17""$200,000"
"18""$130,000"
"19""$255,000"
"20""$140,000"
"21""$539,999"
"22""$189,000"
"23""$449,000"
"24""$508,000"
"25""$399,000"
"26""$213,500"
"27""$550,000"
"28""$157,000"
"29""$599,000"
"30""$599,000"
"31""$650,000"
"Price"
"1""$169,900"
"2""$169,900"
"3""$150,000"
"4""$639,000"
"5""$699,000"
"6""$89,000"
"7""$149,000"
"8""$259,000"
"9""$105,000"
"10""$699,950"
"11""$110,000"
"12""$472,500"
"13""$275,000"
"14""$116,000"
"15""$640,000"
"16""$725,000"
"17""$429,000"
"18""$475,000"
"19""$175,000"
"20""$379,000"
"21""$165,000"
"22""$1,425,000"
"23""$169,000"
"24""$159,000"
"25""$289,900"
"26""$388,000"
"27""$249,500"
"28""$500,000"
"29""$649,999"
"30""$355,000"
"31""$589,000"
"Price"
"1""$169,900"
"2""$169,900"
"3""$150,000"
"4""$639,000"
"5""$699,000"
"6""$89,000"
"7""$149,000"
"8""$259,000"
"9""$105,000"
"10""$699,950"
"11""$110,000"
"12""$472,500"
"13""$275,000"
"14""$116,000"
"15""$640,000"
"16""$725,000"
"17""$429,000"
"18""$475,000"
"19""$175,000"
"20""$379,000"
"21""$165,000"
"22""$1,425,000"
"23""$169,000"
"24""$159,000"
"25""$289,900"
"26""$388,000"
"27""$249,500"
"28""$500,000"
"29""$649,999"
"30""$355,000"
"31""$589,000"
"Price"
"1""$575,000"
"2""$575,000"
"3""$499,000"
"4""$596,000"
"5""$675,000"
"6""$699,000"
"7""$579,000"
"8""$599,000"
"9""$699,000"
"10""$699,000"
"11""$679,000"
"12""$349,999"
"13""$480,000"
"14""$350,000"
"15""$159,000"
"16""$408,000"
"17""$119,900"
"18""$129,000"
"19""$579,000"
"20""$425,000"
"21""$649,000"
"22""$469,000"
"23""$599,999"
"24""$399,000"
"25""$440,000"
"26""$259,100"
"27""$109,875"
"28""$239,000"
"29""$150,000"
"30""$259,900"
"31""$230,000"
"Price"
"1""$575,000"
"2""$575,000"
"3""$499,000"
"4""$596,000"
"5""$675,000"
"6""$699,000"
"7""$579,000"
"8""$599,000"
"9""$699,000"
"10""$699,000"
"11""$679,000"
"12""$349,999"
"13""$480,000"
"14""$350,000"
"15""$159,000"
"16""$408,000"
"17""$119,900"
"18""$129,000"
"19""$579,000"
"20""$425,000"
"21""$649,000"
"22""$469,000"
"23""$599,999"
"24""$399,000"
"25""$440,000"
"26""$259,100"
"27""$109,875"
"28""$239,000"
"29""$150,000"
"30""$259,900"
"31""$230,000"
"Price"
"1""$169,000"
"2""$169,000"
"3""$225,000"
"4""$650,000"
"5""$124,900"
"6""$149,000"
"7""$130,000"
"8""$449,000"
"9""$145,000"
"10""$259,000"
"11""$169,500"
"12""$765,000"
"13""$649,000"
"14""$825,000"
"15""$179,900"
"16""$397,000"
"17""$429,000"
"18""$379,900"
"19""$565,000"
"20""$2,100,000"
"21""$775,000"
"22""$725,000"
"23""$1,199,000"
"24""$599,000"
"25""$124,900"
"26""$179,900"
"27""$449,000"
"28""$469,000"
"29""$299,000"
"30""$299,000"
"31""$825,000"
"Price"
"1""$169,000"
"2""$169,000"
"3""$225,000"
"4""$650,000"
"5""$124,900"
"6""$149,000"
"7""$130,000"
"8""$449,000"
"9""$145,000"
"10""$259,000"
"11""$169,500"
"12""$765,000"
"13""$649,000"
"14""$825,000"
"15""$179,900"
"16""$397,000"
"17""$429,000"
"18""$379,900"
"19""$565,000"
"20""$2,100,000"
"21""$775,000"
"22""$725,000"
"23""$1,199,000"
"24""$599,000"
"25""$124,900"
"26""$179,900"
"27""$449,000"
"28""$469,000"
"29""$299,000"
"30""$299,000"
"31""$825,000"
"Price"
"1""$429,000"
"2""$429,000"
"3""$369,000"
"4""$318,000"
"5""$575,000"
"6""$399,000"
"7""$118,000"
"8""$449,000"
"9""$399,000"
"10""$749,000"
"11""$359,000"
"12""$775,000"
"13""$99,900"
"14""$399,900"
"15""$89,000"
"16""$535,001"
"17""$529,000"
"18""$529,000"
"19""$63,000"
"20""$45,000"
"21""$124,900"
"22""$375,000"
"23""$440,000"
"24""$143,900"
"25""$450,000"
"26""$395,000"
"27""$995,000"
"28""$389,000"
"29""$700,000"
"30""$699,000"
"31""$899,000"
"Price"
"1""$429,000"
"2""$429,000"
"3""$369,000"
"4""$318,000"
"5""$575,000"
"6""$399,000"
"7""$118,000"
"8""$449,000"
"9""$399,000"
"10""$749,000"
"11""$359,000"
"12""$775,000"
"13""$99,900"
"14""$399,900"
"15""$89,000"
"16""$535,001"
"17""$529,000"
"18""$529,000"
"19""$63,000"
"20""$45,000"
"21""$124,900"
"22""$375,000"
"23""$440,000"
"24""$143,900"
"25""$450,000"
"26""$395,000"
"27""$995,000"
"28""$389,000"
"29""$700,000"
"30""$699,000"
"31""$899,000"
"Price"
"1""$459,000"
"2""$459,000"
"3""$300,000"
"4""$399,000"
"5""$425,000"
"6""$100,000"
"7""$539,000"
"8""$550,000"
"9""$229,000"
"10""Contact For Estimate"
"11""$699,000"
"12""$569,000"
"13""$649,000"
"14""$485,000"
"15""$485,000"
"16""$380,218"
"17""$405,000"
"18""$385,000"
"19""$455,000"
"20""$118,000"
"21""$474,901"
"22""$599,000"
"23""$569,000"
"24""$650,000"
"25""$1,999,000"
"26""$949,000"
"27""$239,000"
"28""$385,000"
"29""$469,900"
"30""$469,000"
"31""$185,000"
"Price"
"1""$459,000"
"2""$459,000"
"3""$300,000"
"4""$399,000"
"5""$425,000"
"6""$100,000"
"7""$539,000"
"8""$550,000"
"9""$229,000"
"10""Contact For Estimate"
"11""$699,000"
"12""$569,000"
"13""$649,000"
"14""$485,000"
"15""$485,000"
"16""$380,218"
"17""$405,000"
"18""$385,000"
"19""$455,000"
"20""$118,000"
"21""$474,901"
"22""$599,000"
"23""$569,000"
"24""$650,000"
"25""$1,999,000"
"26""$949,000"
"27""$239,000"
"28""$385,000"
"29""$469,900"
"30""$469,000"
"31""$185,000"
"Price"
"1""$129,000"
"2""$129,000"
"3""$500,000"
"4""$429,000"
"5""$429,000"
"6""$479,000"
"7""$449,000"
"8""$380,000"
"9""$460,000"
"10""$219,900"
"11""$123,000"
"12""$449,000"
"13""$559,000"
"14""$479,000"
"15""$549,000"
"16""$559,000"
"17""$559,000"
"18""$459,000"
"19""$500,000"
"20""$479,000"
"21""$595,000"
"22""$699,000"
"23""$1,200,000"
"24""$570,000"
"25""$729,000"
"26""$675,000"
"27""$2,500,000"
"28""$669,000"
"29""$1,099,000"
"30""$649,000"
"31""$579,000"
"Price"
"1""$129,000"
"2""$129,000"
"3""$500,000"
"4""$429,000"
"5""$429,000"
"6""$479,000"
"7""$449,000"
"8""$380,000"
"9""$460,000"
"10""$219,900"
"11""$123,000"
"12""$449,000"
"13""$559,000"
"14""$479,000"
"15""$549,000"
"16""$559,000"
"17""$559,000"
"18""$459,000"
"19""$500,000"
"20""$479,000"
"21""$595,000"
"22""$699,000"
"23""$1,200,000"
"24""$570,000"
"25""$729,000"
"26""$675,000"
"27""$2,500,000"
"28""$669,000"
"29""$1,099,000"
"30""$649,000"
"31""$579,000"
"Price"
"1""$699,000"
"2""$699,000"
"3""$649,000"
"4""$579,000"
"5""$849,000"
"6""$639,000"
"7""$649,000"
"8""$630,000"
"9""$629,000"
"10""$629,000"
"11""$669,000"
"12""$579,000"
"13""$489,000"
"14""$679,000"
"15""$569,000"
"16""$569,000"
"17""$725,000"
"18""$340,000"
"19""$399,500"
"20""$139,000"
"21""$549,000"
"22""$799,000"
"23""$639,999"
"24""$579,000"
"25""$479,000"
"26""$479,000"
"27""$499,000"
"28""$479,000"
"29""$599,000"
"30""$649,000"
"31""$619,000"
"Price"
"1""$699,000"
"2""$699,000"
"3""$649,000"
"4""$579,000"
"5""$849,000"
"6""$639,000"
"7""$649,000"
"8""$630,000"
"9""$629,000"
"10""$629,000"
"11""$669,000"
"12""$579,000"
"13""$489,000"
"14""$679,000"
"15""$569,000"
"16""$569,000"
"17""$725,000"
"18""$340,000"
"19""$399,500"
"20""$139,000"
"21""$549,000"
"22""$799,000"
"23""$639,999"
"24""$579,000"
"25""$479,000"
"26""$479,000"
"27""$499,000"
"28""$479,000"
"29""$599,000"
"30""$649,000"
"31""$619,000"
"Price"
"1""$888,000"
"2""$888,000"
"3""$685,000"
"4""$679,000"
"5""$649,000"
"6""$649,000"
"7""$579,000"
"8""$669,000"
"9""$635,000"
"10""$649,000"
"11""$749,999"
"12""$849,000"
"13""$649,000"
"14""$649,000"
"15""$665,000"
"16""$619,000"
"17""$629,000"
"18""$599,000"
"19""$649,000"
"20""$749,999"
"21""$695,000"
"22""$625,000"
"23""$575,000"
"24""$1,999,000"
"25""$120,000"
"26""$349,000"
"27""$425,000"
"28""$385,000"
"29""$385,000"
"30""$420,000"
"31""$359,000"
"Price"
"1""$888,000"
"2""$888,000"
"3""$685,000"
"4""$679,000"
"5""$649,000"
"6""$649,000"
"7""$579,000"
"8""$669,000"
"9""$635,000"
"10""$649,000"
"11""$749,999"
"12""$849,000"
"13""$649,000"
"14""$649,000"
"15""$665,000"
"16""$619,000"
"17""$629,000"
"18""$599,000"
"19""$649,000"
"20""$749,999"
"21""$695,000"
"22""$625,000"
"23""$575,000"
"24""$1,999,000"
"25""$120,000"
"26""$349,000"
"27""$425,000"
"28""$385,000"
"29""$385,000"
"30""$420,000"
"31""$359,000"
"Price"
"1""$459,000"
"2""$459,000"
"3""$669,000"
"4""$765,000"
"5""$189,000"
"6""$485,000"
"7""$92,500"
"8""$658,500"
"9""$559,000"
"10""$800,000"
"11""$399,000"
"12""$299,000"
"13""$1,200,000"
"14""$469,000"
"15""$1,795,000"
"16""$499,000"
"17""$619,999"
"18""$619,999"
"19""$499,000"
"20""Contact For Estimate"
"21""$156,000"
"22""$185,000"
"23""$399,000"
"24""$148,900"
"25""$150,000"
"26""$425,000"
"27""$400,000"
"28""$329,000"
"29""$439,900"
"30""$200,000"
"Price"
"1""$459,000"
"2""$459,000"
"3""$669,000"
"4""$765,000"
"5""$189,000"
"6""$485,000"
"7""$92,500"
"8""$658,500"
"9""$559,000"
"10""$800,000"
"11""$399,000"
"12""$299,000"
"13""$1,200,000"
"14""$469,000"
"15""$1,795,000"
"16""$499,000"
"17""$619,999"
"18""$619,999"
"19""$499,000"
"20""Contact For Estimate"
"21""$156,000"
"22""$185,000"
"23""$399,000"
"24""$148,900"
"25""$150,000"
"26""$425,000"
"27""$400,000"
"28""$329,000"
"29""$439,900"
"30""$200,000"
"Price"
"1""$619,000"
"2""$619,000"
"3""$649,000"
"4""$699,999"
"5""$599,000"
"6""$419,900"
"7""$130,000"
"8""$390,000"
"9""Contact For Estimate"
"10""$179,000"
"11""$450,000"
"12""$399,000"
"13""$149,000"
"14""$177,000"
"15""$409,000"
"16""$409,000"
"17""$559,900"
"18""$290,000"
"19""$279,000"
"20""$569,000"
"21""$120,000"
"22""$480,000"
"23""$449,000"
"24""$529,000"
"25""$220,000"
"26""$629,000"
"27""$350,000"
"28""$399,000"
"29""$250,000"
"30""$589,000"
"Price"
"1""$619,000"
"2""$619,000"
"3""$649,000"
"4""$699,999"
"5""$599,000"
"6""$419,900"
"7""$130,000"
"8""$390,000"
"9""Contact For Estimate"
"10""$179,000"
"11""$450,000"
"12""$399,000"
"13""$149,000"
"14""$177,000"
"15""$409,000"
"16""$409,000"
"17""$559,900"
"18""$290,000"
"19""$279,000"
"20""$569,000"
"21""$120,000"
"22""$480,000"
"23""$449,000"
"24""$529,000"
"25""$220,000"
"26""$629,000"
"27""$350,000"
"28""$399,000"
"29""$250,000"
"30""$589,000"
"Price"
"1""$895,000"
"2""$895,000"
"3""$550,000"
"4""$649,000"
"5""$689,000"
"6""$599,000"
"7""$785,000"
"8""$699,000"
"9""$634,999"
"10""$399,000"
"11""$399,000"
"12""$155,000"
"13""$124,900"
"14""$549,000"
"15""$649,000"
"16""$549,000"
"17""$199,000"
"18""$499,000"
"19""$299,000"
"20""$187,500"
"21""$395,000"
"22""$795,000"
"23""$125,000"
"24""$440,000"
"25""$300,999"
"26""$469,000"
"27""$295,000"
"28""$250,000"
"29""$725,000"
"30""$649,000"
"31""$599,000"
"Price"
"1""$895,000"
"2""$895,000"
"3""$550,000"
"4""$649,000"
"5""$689,000"
"6""$599,000"
"7""$785,000"
"8""$699,000"
"9""$634,999"
"10""$399,000"
"11""$399,000"
"12""$155,000"
"13""$124,900"
"14""$549,000"
"15""$649,000"
"16""$549,000"
"17""$199,000"
"18""$499,000"
"19""$299,000"
"20""$187,500"
"21""$395,000"
"22""$795,000"
"23""$125,000"
"24""$440,000"
"25""$300,999"
"26""$469,000"
"27""$295,000"
"28""$250,000"
"29""$725,000"
"30""$649,000"
"31""$599,000"
"Price"
"1""$579,000"
"2""$579,000"
"3""$635,000"
"4""$629,000"
"5""$639,000"
"6""$392,000"
"7""$650,000"
"8""$319,000"
"9""$474,900"
"10""$450,000"
"11""$155,000"
"12""$115,000"
"13""$149,000"
"14""$659,000"
"15""$545,000"
"16""$580,000"
"17""$665,000"
"18""$210,000"
"19""$349,000"
"20""$659,000"
"21""$850,000"
"22""$1,600,000"
"23""$629,000"
"24""$1,249,990"
"25""$769,000"
"26""$399,900"
"27""$489,000"
"28""$157,000"
"29""$102,500"
"30""$105,000"
"31""$625,000"
"Price"
"1""$579,000"
"2""$579,000"
"3""$635,000"
"4""$629,000"
"5""$639,000"
"6""$392,000"
"7""$650,000"
"8""$319,000"
"9""$474,900"
"10""$450,000"
"11""$155,000"
"12""$115,000"
"13""$149,000"
"14""$659,000"
"15""$545,000"
"16""$580,000"
"17""$665,000"
"18""$210,000"
"19""$349,000"
"20""$659,000"
"21""$850,000"
"22""$1,600,000"
"23""$629,000"
"24""$1,249,990"
"25""$769,000"
"26""$399,900"
"27""$489,000"
"28""$157,000"
"29""$102,500"
"30""$105,000"
"31""$625,000"
"Price"
"1""$625,000"
"2""$625,000"
"3""$349,999"
"4""$119,007"
"5""$125,000"
"6""$1,200,000"
"7""$399,000"
"8""$530,000"
"9""$425,000"
"10""$289,000"
"11""$123,900"
"12""$524,999"
"13""$799,000"
"14""$225,000"
"15""$399,000"
"16""$135,000"
"17""$178,000"
"18""$565,000"
"19""$569,000"
"20""$125,000"
"21""$125,000"
"22""$185,000"
"23""$310,000"
"24""$559,000"
"25""$4,500,000"
"26""$383,500"
"27""$105,000"
"28""$199,900"
"29""$125,000"
"30""$125,000"
"31""$125,000"
"Price"
"1""$625,000"
"2""$625,000"
"3""$349,999"
"4""$119,007"
"5""$125,000"
"6""$1,200,000"
"7""$399,000"
"8""$530,000"
"9""$425,000"
"10""$289,000"
"11""$123,900"
"12""$524,999"
"13""$799,000"
"14""$225,000"
"15""$399,000"
"16""$135,000"
"17""$178,000"
"18""$565,000"
"19""$569,000"
"20""$125,000"
"21""$125,000"
"22""$185,000"
"23""$310,000"
"24""$559,000"
"25""$4,500,000"
"26""$383,500"
"27""$105,000"
"28""$199,900"
"29""$125,000"
"30""$125,000"
"31""$125,000"
"Price"
"1""$125,000"
"2""$125,000"
"3""$125,000"
"4""$125,000"
"5""$125,000"
"6""$125,000"
"7""$435,000"
"8""$420,000"
"9""$325,000"
"10""$429,000"
"11""$329,900"
"12""$159,000"
"13""$439,000"
"14""$449,000"
"15""$429,000"
"16""$169,000"
"17""$125,000"
"18""$125,000"
"19""$125,000"
"20""$130,000"
"21""$325,000"
"22""$99,000"
"23""$525,000"
"24""$525,000"
"25""$165,000"
"26""$525,000"
"27""$116,000"
"28""$199,900"
"29""$250,000"
"30""$299,900"
"31""$165,000"
"Price"
"1""$125,000"
"2""$125,000"
"3""$125,000"
"4""$125,000"
"5""$125,000"
"6""$125,000"
"7""$435,000"
"8""$420,000"
"9""$325,000"
"10""$429,000"
"11""$329,900"
"12""$159,000"
"13""$439,000"
"14""$449,000"
"15""$429,000"
"16""$169,000"
"17""$125,000"
"18""$125,000"
"19""$125,000"
"20""$130,000"
"21""$325,000"
"22""$99,000"
"23""$525,000"
"24""$525,000"
"25""$165,000"
"26""$525,000"
"27""$116,000"
"28""$199,900"
"29""$250,000"
"30""$299,900"
"31""$165,000"
"Price"
"1""$350,000"
"2""$350,000"
"3""$369,000"
"4""$369,000"
"5""$210,000"
"6""$399,000"
"7""$125,000"
"8""$409,000"
"9""$350,000"
"10""$465,000"
"11""$570,000"
"12""$649,000"
"13""$429,000"
"14""$349,000"
"15""$339,000"
"16""$240,000"
"17""$439,900"
"18""$599,999"
"19""$359,000"
"20""$295,000"
"21""$259,000"
"22""$10,000,000"
"23""$374,900"
"24""$165,000"
"25""$314,900"
"26""$459,000"
"27""$589,990"
"28""$589,990"
"29""$549,000"
"30""$559,999"
"31""$409,999"
"Price"
"1""$350,000"
"2""$350,000"
"3""$369,000"
"4""$369,000"
"5""$210,000"
"6""$399,000"
"7""$125,000"
"8""$409,000"
"9""$350,000"
"10""$465,000"
"11""$570,000"
"12""$649,000"
"13""$429,000"
"14""$349,000"
"15""$339,000"
"16""$240,000"
"17""$439,900"
"18""$599,999"
"19""$359,000"
"20""$295,000"
"21""$259,000"
"22""$10,000,000"
"23""$374,900"
"24""$165,000"
"25""$314,900"
"26""$459,000"
"27""$589,990"
"28""$589,990"
"29""$549,000"
"30""$559,999"
"31""$409,999"
"Price"
"1""$550,000"
"2""$550,000"
"3""$410,000"
"4""$559,000"
"5""$819,000"
"6""$540,000"
"7""$550,000"
"8""Contact For Estimate"
"9""$445,000"
"10""$220,000"
"11""$409,000"
"12""$460,000"
"13""$449,000"
"14""$599,000"
"15""$599,000"
"16""$579,000"
"17""$549,000"
"18""$599,000"
"19""$669,000"
"20""$565,000"
"21""Contact For Estimate"
"22""$499,000"
"23""$429,000"
"24""$399,000"
"25""$409,000"
"26""$225,000"
"27""$549,000"
"28""$559,000"
"29""$429,000"
"30""$499,000"
"31""$479,000"
"Price"
"1""$550,000"
"2""$550,000"
"3""$410,000"
"4""$559,000"
"5""$819,000"
"6""$540,000"
"7""$550,000"
"8""Contact For Estimate"
"9""$445,000"
"10""$220,000"
"11""$409,000"
"12""$460,000"
"13""$449,000"
"14""$599,000"
"15""$599,000"
"16""$579,000"
"17""$549,000"
"18""$599,000"
"19""$669,000"
"20""$565,000"
"21""Contact For Estimate"
"22""$499,000"
"23""$429,000"
"24""$399,000"
"25""$409,000"
"26""$225,000"
"27""$549,000"
"28""$559,000"
"29""$429,000"
"30""$499,000"
"31""$479,000"
"Price"
"1""$699,000"
"2""$699,000"
"3""$649,000"
"4""$629,000"
"5""$649,000"
"6""$649,000"
"7""$639,000"
"8""$649,000"
"9""$1,099,000"
"10""$849,000"
"11""$629,000"
"12""$649,000"
"13""$635,000"
"14""$599,000"
"15""$669,000"
"16""$599,000"
"17""$579,000"
"18""$579,000"
"19""$579,000"
"20""$629,000"
"21""$360,000"
"22""$400,000"
"23""$489,000"
"24""$529,000"
"25""$579,000"
"26""$4,300,000"
"27""$459,000"
"28""$449,000"
"29""$155,000"
"30""$522,000"
"31""$629,000"
"Price"
"1""$699,000"
"2""$699,000"
"3""$649,000"
"4""$629,000"
"5""$649,000"
"6""$649,000"
"7""$639,000"
"8""$649,000"
"9""$1,099,000"
"10""$849,000"
"11""$629,000"
"12""$649,000"
"13""$635,000"
"14""$599,000"
"15""$669,000"
"16""$599,000"
"17""$579,000"
"18""$579,000"
"19""$579,000"
"20""$629,000"
"21""$360,000"
"22""$400,000"
"23""$489,000"
"24""$529,000"
"25""$579,000"
"26""$4,300,000"
"27""$459,000"
"28""$449,000"
"29""$155,000"
"30""$522,000"
"31""$629,000"
"Price"
"1""$599,000"
"2""$599,000"
"3""$569,000"
"4""$725,000"
"5""$429,000"
"6""$199,000"
"7""$585,000"
"8""$749,000"
"9""$499,000"
"10""$480,000"
"11""$625,000"
"12""$1,400,000"
"13""$650,000"
"14""$599,000"
"15""$630,000"
"16""$449,000"
"17""$775,000"
"18""$729,000"
"19""$599,000"
"20""$649,000"
"21""$819,000"
"22""$389,000"
"23""$649,000"
"24""$649,000"
"25""$3,000,000"
